epoch,timestep,train_ep_len,train_ep_ret,test_ep_len,test_ep_ret,time_rem
82,820000,753.1538461538462,3952.7317728347375,885.3,5015.263544347401,9:44:28
83,830000,1000.0,5066.228460650789,1000.0,5507.823953570034,9:43:58
84,840000,1000.0,5295.743006115855,1000.0,5544.8238667002515,9:43:44
85,850000,957.3,5130.703421962987,1000.0,5896.448847868518,9:43:32
86,860000,967.0909090909091,5217.579849460418,796.1,4418.33722516998,9:43:14
87,870000,838.25,4522.782563783692,674.5,3726.896213323735,9:43:12
88,880000,1000.0,4984.3821693605405,943.3,5374.54791818422,9:42:51
89,890000,972.7,5208.995095308083,988.8,5648.190544063336,9:42:28
90,900000,928.4545454545455,5070.61777918206,913.7,4776.492114900762,9:42:13
91,910000,933.5,5045.494505705645,820.3,4634.982009410569,9:42:37
92,920000,888.8333333333334,4760.578034027477,1000.0,5782.686288948155,9:41:58
93,930000,1000.0,5360.358115481464,1000.0,5705.055943495512,9:41:35
94,940000,914.0,4933.709642595278,854.3,4884.204904272875,9:41:14
95,950000,917.9,4919.212643352662,1000.0,5777.620777719275,9:40:44
96,960000,1000.0,5468.758172368014,1000.0,5761.525516451467,9:40:34
97,970000,936.1818181818181,5084.81976790885,1000.0,5862.241926582775,9:40:30
98,980000,1000.0,4973.193530706607,1000.0,5778.940609684965,9:39:50
99,990000,1000.0,5439.055842051645,935.6,5386.560259215444,9:39:47
100,1000000,848.3333333333334,4618.222689545692,1000.0,5927.7507264029155,9:39:03
101,1010000,929.1818181818181,5057.809720912115,1000.0,5744.466314399961,9:38:44
102,1020000,947.2,5079.55865038261,1000.0,5743.266352491952,9:38:22
103,1030000,960.1818181818181,5249.018019199683,1000.0,5898.777629541527,9:37:36
104,1040000,931.6,5079.7007417013065,940.8,5472.164393993043,9:36:40
105,1050000,876.0,4723.717152319019,1000.0,6007.066482819301,9:35:45
106,1060000,1000.0,5475.527288875661,907.2,5314.970697913814,9:35:10
107,1070000,964.4,5282.019952117522,1000.0,5807.045677582102,9:34:03
108,1080000,1000.0,5453.730734137479,975.0,5813.253944335375,9:33:25
109,1090000,1000.0,5518.699263929353,778.1,4535.842669370696,9:32:22
110,1100000,928.2727272727273,5053.096807428543,936.4,5626.014193151446,9:31:27
111,1110000,915.0,4944.3096101653955,1000.0,5795.315046701475,9:30:18
112,1120000,920.4545454545455,5097.070145451191,957.8,5745.586845787703,9:29:30
113,1130000,915.3636363636364,5101.893786736028,989.4,5849.275961402434,9:28:20
114,1140000,1000.0,5529.487781200206,958.2,5682.955847578988,9:27:11
115,1150000,952.2,4978.315246976657,946.0,5679.587451072231,9:26:00
116,1160000,1000.0,5125.380529685614,1000.0,5784.50983812017,9:24:56
117,1170000,887.5833333333334,4934.0728510173785,926.2,5513.518094639249,9:23:12
118,1180000,1000.0,5556.923921241262,992.9,5450.457619486137,9:21:52
119,1190000,884.3636363636364,4892.74717854354,1000.0,6023.315590142489,9:20:24
120,1200000,1000.0,5552.660981011604,1000.0,6089.549989761964,9:18:44
121,1210000,933.9090909090909,5222.108779515353,1000.0,6027.98383001688,9:16:58
122,1220000,1000.0,5581.770930712586,1000.0,5954.549269341714,9:15:28
123,1230000,905.2727272727273,5027.754796637699,1000.0,5786.655499552724,9:13:46
124,1240000,882.0909090909091,4881.879724543708,1000.0,5990.904139983949,9:11:57
125,1250000,1000.0,5626.596048930866,1000.0,6133.215789256183,9:10:07
126,1260000,924.1818181818181,4922.894208323667,1000.0,6055.1415297811245,9:08:09
127,1270000,963.6,5287.465887879283,981.5,5835.700303599833,9:06:08
128,1280000,928.3636363636364,5171.817531210338,936.1,5558.767052781543,9:04:24
129,1290000,942.1,5329.18331807746,912.4,5345.133628129939,9:02:27
130,1300000,966.2727272727273,5369.5857054704475,985.8,6026.138430012442,9:00:18
131,1310000,952.1,5364.4611141998785,814.9,4939.940559605177,8:58:23
132,1320000,957.0,5407.813864144923,1000.0,6042.909332835747,8:56:19
133,1330000,946.4,5362.357465586535,955.8,5378.51927189611,8:54:26
134,1340000,710.3333333333334,3919.629031179603,1000.0,6063.5659504936975,8:52:14
135,1350000,1000.0,5608.983413325402,959.1,5845.879832988756,8:50:11
136,1360000,831.0909090909091,4539.137462550837,1000.0,6243.355119477567,8:48:06
137,1370000,1000.0,5576.640304723593,1000.0,5974.000517417716,8:45:52
138,1380000,946.5454545454545,5384.924309165793,866.2,5368.696742614359,8:44:01
139,1390000,989.1,5571.703800553101,1000.0,6164.0847121344395,8:42:06
140,1400000,934.0909090909091,5225.526147165914,1000.0,6330.661762452217,8:39:52
141,1410000,992.7,5641.437323305274,1000.0,6229.585627476399,8:37:44
142,1420000,1000.0,5542.236449149297,1000.0,6065.003244601567,8:35:24
143,1430000,958.7,5080.592323000791,917.2,5683.411703040137,8:33:11
144,1440000,1000.0,5448.521825741855,1000.0,6018.272725367721,8:30:53
145,1450000,1000.0,5521.659290263325,1000.0,6146.383959406515,8:28:25
146,1460000,933.4545454545455,4492.657723530946,953.2,5923.295587449841,8:26:16
147,1470000,934.3636363636364,5213.412355414718,936.2,5756.838077579104,8:23:39
148,1480000,1000.0,5570.585617243781,904.3,5602.836187428091,8:21:21
149,1490000,936.9090909090909,5266.19651566501,1000.0,6140.462005747865,8:19:14
150,1500000,1000.0,5159.027901227353,750.6,4266.65275750651,8:17:04
151,1510000,906.9,4861.844345535158,1000.0,6164.28871780171,8:14:53
152,1520000,1000.0,5604.692603888889,1000.0,6204.290503457358,8:12:42
153,1530000,858.25,4836.192483274815,1000.0,6287.942999726266,8:10:28
154,1540000,990.8,5686.046794115123,1000.0,6245.504453786136,8:08:13
155,1550000,912.2727272727273,5141.435795720821,935.7,5825.3639952294225,8:05:56
156,1560000,888.25,5086.183184539656,1000.0,6255.207833278646,8:03:37
157,1570000,1000.0,5251.808929910736,1000.0,6248.4463613360695,8:01:27
158,1580000,1000.0,5653.22163714548,1000.0,6141.072725752636,7:59:13
159,1590000,916.7,5117.317599529409,1000.0,6263.164094130948,7:56:56
160,1600000,1000.0,5733.882889359832,1000.0,6167.449949977188,7:54:36
161,1610000,960.0909090909091,5390.263602495201,924.2,5764.492270402433,7:52:15
162,1620000,929.8181818181819,5188.4375653761645,960.2,5827.5383565783395,7:49:52
163,1630000,365.5,-567.2548519763138,514.4,-1333.653035681607,7:47:25
164,1640000,442.0869565217391,-1175.1605180602032,228.2,-610.5334030199398,7:44:55
165,1650000,386.53846153846155,-826.3730232197712,546.1,-768.8114109958171,7:42:25
166,1660000,824.3333333333334,-1162.1431291286342,734.9,-832.8307450035218,7:39:55
167,1670000,955.6,-901.0001690296237,1000.0,-657.3062760619453,7:37:26
168,1680000,778.3571428571429,-887.6594415837029,1000.0,-953.4731631847142,7:34:55
169,1690000,909.2727272727273,-945.0302361360245,1000.0,-169.00352932447223,7:32:23
170,1700000,759.2307692307693,-606.5023707704444,830.4,-672.1742958863621,7:29:48
171,1710000,555.9444444444445,-293.11106464468025,721.8,-564.3716548232829,7:27:10
172,1720000,844.1666666666666,-317.15746605773484,669.8,-674.7687375384921,7:24:31
173,1730000,1000.0,-1000.421156805405,1000.0,-589.6013416722951,7:21:53
174,1740000,910.5454545454545,-1300.9338602167775,630.1,-1251.4820093006815,7:19:11
175,1750000,665.5714285714286,-1027.0277309575815,903.6,-580.7660499424825,7:16:29
176,1760000,790.9230769230769,-840.493178922033,901.4,-904.7894328206052,7:13:47
177,1770000,987.2,-862.4303940272379,816.2,-431.0425530454384,7:11:02
178,1780000,975.8,-712.1127126264125,1000.0,-1147.2185582644888,7:08:17
179,1790000,1000.0,-917.1386546485537,904.8,-919.5868926331561,7:05:31
180,1800000,910.0,-724.052225178444,803.1,-781.0030476216536,7:02:43
181,1810000,977.8181818181819,-685.7066508972841,1000.0,-638.4089973439106,6:59:54
182,1820000,580.9411764705883,-137.03201180469955,727.7,514.3874270595368,6:57:03
183,1830000,494.55,327.8681240642487,936.0,217.8965147185877,6:54:12
184,1840000,777.9230769230769,805.7413506246916,221.6,237.67977794313165,6:51:16
185,1850000,457.2,495.5938663902349,1000.0,1430.9387139447103,6:48:22
186,1860000,515.2,765.955264730167,881.5,1561.6224832198918,6:45:27
187,1870000,628.9411764705883,2031.2924624038099,772.4,2677.7490088823724,6:42:31
188,1880000,770.1666666666666,2805.621997323249,933.7,2770.224827866491,6:39:34
189,1890000,803.9230769230769,2838.823358782724,845.9,4086.1269042538856,6:36:35
190,1900000,837.25,2862.2293630180543,913.3,4532.902305548742,6:33:36
191,1910000,890.0909090909091,4033.2722082397045,734.2,3658.75437857403,6:30:35
192,1920000,828.4166666666666,3768.400774136881,923.0,4136.501936395414,6:27:34
193,1930000,1000.0,4682.865388054857,957.7,4982.50944108602,6:24:32
194,1940000,958.1,4548.375272016079,947.1,5034.023372957668,6:21:29
195,1950000,780.8461538461538,3409.0596761504635,917.9,4424.925369032246,6:18:25
196,1960000,828.1538461538462,3769.306725833641,1000.0,5272.350778372753,6:15:20
197,1970000,908.2,4471.100590048085,1000.0,5491.99165094807,6:12:15
198,1980000,1000.0,4940.074228956559,863.1,4526.930245619331,6:09:07
199,1990000,909.5454545454545,4497.846821430765,878.2,4794.486401938801,6:05:59
200,2000000,1000.0,5101.822286861345,961.7,5463.626103221237,6:02:51
201,2010000,1000.0,5118.593351521386,834.3,4307.530368306065,5:59:42
202,2020000,882.9166666666666,4475.900703708522,1000.0,5605.59098836416,5:56:32
203,2030000,915.5454545454545,4621.223753932549,1000.0,5624.810896282114,5:53:22
204,2040000,941.5,4746.122293008705,1000.0,5616.17426508547,5:50:11
205,2050000,864.6666666666666,4370.134647068505,1000.0,5757.556114080503,5:46:59
206,2060000,796.3846153846154,4047.6031684458485,1000.0,5463.691262050696,5:43:47
207,2070000,850.1818181818181,4342.587531376859,1000.0,5266.068166860093,5:40:33
208,2080000,843.0,4166.0500836418005,713.3,3538.0631873936786,5:37:18
209,2090000,1000.0,5192.985217649766,924.1,5267.138414330308,5:34:02
210,2100000,1000.0,5169.856782220883,927.6,5340.47146057774,5:30:46
211,2110000,999.1,5285.67233197411,1000.0,5655.5972469986855,5:27:29
212,2120000,1000.0,5218.045169335816,1000.0,5719.878114428158,5:24:12
213,2130000,872.9166666666666,4571.637519337289,1000.0,5952.777884553401,5:20:54
214,2140000,1000.0,5256.724475307668,915.9,5241.973849272444,5:17:34
215,2150000,914.2727272727273,4801.549186399818,856.2,4863.5560130823005,5:14:14
216,2160000,869.2727272727273,4484.636168163841,1000.0,5944.8756855563615,5:10:54
217,2170000,1000.0,4798.675808321429,1000.0,5867.526033331,5:07:33
218,2180000,979.7,5247.166705473976,909.4,5220.338868870949,5:04:11
219,2190000,997.1,5219.304477693417,1000.0,5786.834359090045,5:00:49
220,2200000,1000.0,5300.815474662413,1000.0,5840.2740746540285,4:57:26
221,2210000,1000.0,5273.90576649684,1000.0,5779.869089742993,4:54:02
222,2220000,964.7272727272727,5103.566362390171,1000.0,5862.805461602932,4:50:37
223,2230000,781.8461538461538,4096.528227725969,1000.0,5201.158460836291,4:47:13
224,2240000,979.4,5207.3341114233845,1000.0,5753.117734196492,4:43:47
225,2250000,1000.0,5426.143426092817,1000.0,5876.368648597678,4:40:20
226,2260000,946.6,5138.800480727668,1000.0,5782.45548697718,4:36:53
227,2270000,883.0,4767.489017438896,1000.0,5487.558797932242,4:33:26
228,2280000,819.0833333333334,4329.098002291387,914.1,5427.625067070905,4:29:58
229,2290000,922.6363636363636,4903.369172986705,1000.0,5719.120711374608,4:26:29
230,2300000,921.1,4963.816406225595,930.3,5387.5121202307,4:22:59
231,2310000,952.5454545454545,5064.209940437095,942.4,5041.99911495423,4:19:29
232,2320000,899.1818181818181,4792.380325856321,1000.0,5789.28905501726,4:15:59
233,2330000,930.6363636363636,4736.226209000057,1000.0,5899.642657712392,4:12:28
234,2340000,1000.0,5460.465577726262,1000.0,5982.3906979585,4:08:56
235,2350000,925.3636363636364,4985.9798392609455,903.8,5327.707078401331,4:05:23
236,2360000,989.8,5506.07214265636,1000.0,6018.283779251052,4:01:51
237,2370000,935.2727272727273,5142.623013128612,950.2,5860.155044825764,3:58:17
238,2380000,948.3,4877.637028124085,1000.0,5959.329043691224,3:54:43
239,2390000,946.0,5185.686635287268,943.2,5528.3696337632555,3:51:09
240,2400000,1000.0,5494.953176017268,1000.0,6054.8127628734,3:47:34
241,2410000,990.5,5442.438222769415,940.3,5600.549807199415,3:43:58
242,2420000,944.0,5185.750233235964,1000.0,6165.008982784192,3:40:22
243,2430000,890.1666666666666,4686.18705145693,1000.0,5784.847908191114,3:36:46
244,2440000,1000.0,5574.371597805084,1000.0,6006.108995322638,3:33:09
245,2450000,988.5,5459.9269378059735,1000.0,5947.720634261909,3:29:31
246,2460000,998.4,5647.829233390245,1000.0,6045.435831954479,3:25:54
247,2470000,984.4,5457.904109099055,938.9,5591.703038570678,3:22:15
248,2480000,949.5,5213.162232903023,1000.0,6017.795933466643,3:18:36
249,2490000,989.5454545454545,5530.279530127046,1000.0,5890.4378267632155,3:14:57
250,2500000,864.4545454545455,4785.1004222371475,1000.0,6008.142084822188,3:11:17
251,2510000,954.1,5195.8002144085,837.1,5027.061040649095,3:07:37
252,2520000,962.4545454545455,5315.180662976392,1000.0,6043.1294753071,3:03:56
253,2530000,982.3,5476.146873904171,1000.0,6043.826619160982,3:00:15
254,2540000,1000.0,5503.637899027266,1000.0,6120.840719579136,2:56:33
255,2550000,1000.0,5515.8420810574735,1000.0,5917.232043141475,2:52:51
256,2560000,964.0,5266.302970763822,942.7,5697.660607812679,2:49:09
257,2570000,942.8181818181819,5211.567513170663,982.8,5786.364137317445,2:45:26
258,2580000,967.3,5330.527292254622,1000.0,5978.670722629712,2:41:43
259,2590000,958.1818181818181,4912.497235128737,1000.0,6010.387602275539,2:37:59
260,2600000,945.6,5276.415889189143,1000.0,5987.342057528972,2:34:15
261,2610000,1000.0,5484.184590721457,1000.0,6140.292136299016,2:30:30
262,2620000,951.1818181818181,5309.99220355893,1000.0,6075.603557135712,2:26:45
263,2630000,1000.0,5384.813479793152,1000.0,6081.634980174628,2:23:00
264,2640000,941.8181818181819,5232.210030357488,1000.0,5967.33138962005,2:19:14
265,2650000,1000.0,5519.176139526835,1000.0,6100.209727275973,2:15:28
266,2660000,1000.0,5528.146042632567,1000.0,5925.553290136418,2:11:42
267,2670000,941.2,5014.000902746904,963.7,5816.644626042093,2:07:55
268,2680000,1000.0,5540.52902493361,1000.0,6135.01659129286,2:04:08
269,2690000,1000.0,5635.596451309802,996.7,6188.5382270592945,2:00:20
270,2700000,1000.0,5073.967191677771,1000.0,5819.5467437535945,1:56:32
271,2710000,882.1818181818181,4901.285063792427,1000.0,5821.4927894253,1:52:44
272,2720000,922.6363636363636,5154.524938395509,1000.0,5925.753284420652,1:48:55
273,2730000,952.5454545454545,5208.223897809656,1000.0,6037.613241347535,1:45:06
274,2740000,936.3636363636364,5224.351317924771,999.8,5933.224280027482,1:41:17
275,2750000,919.5,5081.098560607024,1000.0,6140.223418970067,1:37:27
276,2760000,961.5454545454545,5380.633702693347,1000.0,6129.4104940217785,1:33:37
277,2770000,918.2727272727273,5022.4971377114325,1000.0,6101.750296187735,1:29:47
278,2780000,931.6,5167.1563004816,1000.0,6101.524143059933,1:25:56
279,2790000,1000.0,5567.827252140569,1000.0,6107.10213681098,1:22:05
280,2800000,897.0,5000.058990344024,1000.0,5993.865463689434,1:18:13
281,2810000,1000.0,5612.881542384194,1000.0,6154.553299179967,1:14:22
282,2820000,967.1,5395.999838072492,1000.0,6188.512665442853,1:10:30
283,2830000,939.8181818181819,5306.815810333075,1000.0,6259.70483431828,1:06:37
284,2840000,927.6,5163.2584380834915,1000.0,5861.6668285700425,1:02:44
285,2850000,1000.0,5583.970692870785,948.7,5763.466774038162,0:58:51
286,2860000,891.6666666666666,4974.418172313912,849.7,4278.7645512931695,0:54:58
287,2870000,1000.0,5545.176084824651,1000.0,6022.936910226228,0:51:04
288,2880000,935.8,5233.73835772938,1000.0,6056.623524870124,0:47:10
289,2890000,831.5,4644.724945905977,1000.0,6091.974912455167,0:43:16
290,2900000,897.0909090909091,4964.469171981864,946.6,5659.3878630226245,0:39:22
291,2910000,1000.0,5512.093336910946,998.6,6090.0622445370445,0:35:27
292,2920000,920.4545454545455,5119.238895437099,1000.0,6287.385571081766,0:31:32
293,2930000,920.3636363636364,5060.496477328434,1000.0,6123.229708289136,0:27:36
294,2940000,976.0,5361.05310872362,1000.0,6304.493064108069,0:23:40
295,2950000,924.2727272727273,4976.601632389028,974.9,5998.487232078494,0:19:44
296,2960000,1000.0,5547.033331473191,1000.0,6340.098564168397,0:15:48
297,2970000,983.2,5443.258552872896,973.8,6063.3542221561665,0:11:51
298,2980000,1000.0,5435.06248495505,1000.0,6145.430751431391,0:07:54
299,2990000,932.2727272727273,5047.627084998891,1000.0,6241.701270132643,0:03:57
300,3000000,921.9090909090909,5092.695442609849,1000.0,6269.315375324589,0:00:00
