epoch,timestep,train_ep_len,train_ep_ret,test_ep_len,test_ep_ret,time_rem
86,860000,1000.0,10472.712264826623,1000.0,11160.589481582583,10:48:57
87,870000,1000.0,10357.879243156605,1000.0,10531.433054581334,10:47:53
88,880000,1000.0,10457.125606040858,1000.0,10119.55328205634,10:46:48
89,890000,1000.0,10458.63753430111,1000.0,11229.424101242159,10:45:42
90,900000,1000.0,10442.71487286,1000.0,10817.215685551611,10:44:35
91,910000,1000.0,10522.59780729532,1000.0,11109.753089349744,10:43:27
92,920000,1000.0,9871.824489602159,1000.0,11020.9965827167,10:42:18
93,930000,1000.0,10589.439708725744,1000.0,11341.195020530617,10:41:07
94,940000,1000.0,10676.65938523717,1000.0,10897.559927199683,10:39:54
95,950000,1000.0,10572.87318609119,1000.0,10962.432019260737,10:38:41
96,960000,1000.0,10617.058688625377,1000.0,11179.939922793925,10:37:25
97,970000,1000.0,10637.107775286193,1000.0,10475.02354585581,10:36:09
98,980000,1000.0,10448.500023032086,1000.0,11447.232034667857,10:34:53
99,990000,1000.0,10675.9128264077,1000.0,11328.848557090267,10:33:34
100,1000000,1000.0,10684.012457731515,1000.0,11320.110245231555,10:32:14
101,1010000,1000.0,10808.616185844672,1000.0,10795.981519790417,10:30:52
102,1020000,1000.0,10795.719092135008,1000.0,11265.503278354965,10:29:30
103,1030000,1000.0,10714.35158154354,1000.0,11405.100485853549,10:28:07
104,1040000,1000.0,10722.258979658838,1000.0,11387.58788902864,10:26:43
105,1050000,1000.0,10713.611106052576,1000.0,10481.895071951574,10:25:18
106,1060000,1000.0,10744.83994541745,1000.0,10830.919357848981,10:23:51
107,1070000,1000.0,10360.216674576357,1000.0,11551.057355797031,10:22:23
108,1080000,1000.0,10841.47151096907,1000.0,10297.94485154799,10:20:54
109,1090000,1000.0,10839.9394524633,1000.0,11360.6653924098,10:19:25
110,1100000,1000.0,10582.354832896188,1000.0,11204.817559105184,10:17:54
111,1110000,1000.0,10045.240061983,1000.0,11358.34970301089,10:16:23
112,1120000,1000.0,10915.699904173092,1000.0,11140.18472623082,10:14:50
113,1130000,1000.0,10879.216196432264,1000.0,11627.863722736382,10:13:15
114,1140000,1000.0,10944.40812536247,1000.0,11640.411219946876,10:11:40
115,1150000,1000.0,10942.675820438202,1000.0,11315.688877685176,10:10:04
116,1160000,1000.0,11032.179521570506,1000.0,11594.791488860017,10:08:28
117,1170000,1000.0,10957.574832268161,1000.0,11164.035362261231,10:06:50
118,1180000,1000.0,11018.618671902756,1000.0,11739.298703641705,10:05:11
119,1190000,1000.0,10960.292191307415,1000.0,11552.908598363489,10:03:30
120,1200000,1000.0,11046.824769415896,1000.0,11156.677790728969,10:01:51
121,1210000,1000.0,11131.854028746657,1000.0,11727.305228580135,10:00:08
122,1220000,1000.0,11168.232799511763,1000.0,11264.622607025243,9:58:23
123,1230000,1000.0,11160.078353022778,1000.0,11460.110814880445,9:56:37
124,1240000,1000.0,11235.267348314577,1000.0,11797.422948416071,9:54:50
125,1250000,1000.0,11291.135247849725,1000.0,11931.980777656096,9:53:01
126,1260000,1000.0,11182.009989996097,1000.0,10557.300254394015,9:51:11
127,1270000,1000.0,11301.94693430758,1000.0,11870.6737039944,9:49:21
128,1280000,1000.0,11248.664481957672,1000.0,11729.408488259533,9:47:30
129,1290000,1000.0,11161.816822966657,1000.0,11875.565337020416,9:45:36
130,1300000,1000.0,11256.092687307535,1000.0,11729.750441722203,9:43:43
131,1310000,1000.0,10628.686686820365,1000.0,11580.935593662107,9:41:48
132,1320000,1000.0,11247.172267409707,1000.0,11665.393665257503,9:39:53
133,1330000,1000.0,11392.204654582183,1000.0,11993.248460044317,9:37:56
134,1340000,1000.0,11286.189390277525,1000.0,11611.97592666002,9:35:58
135,1350000,1000.0,11362.043649870608,1000.0,11418.319186222327,9:33:59
136,1360000,1000.0,11426.065622793245,1000.0,11999.53601132365,9:31:59
137,1370000,1000.0,11015.762210712839,1000.0,11971.496627241344,9:29:57
138,1380000,1000.0,11372.700482950335,1000.0,12145.358948182597,9:27:55
139,1390000,1000.0,11320.29664672279,1000.0,12140.793100798344,9:25:52
140,1400000,1000.0,9692.702536355995,1000.0,11556.5377556478,9:23:48
141,1410000,1000.0,11539.518923588752,1000.0,11224.216978648657,9:21:43
142,1420000,1000.0,11452.856779792495,1000.0,11099.243937125351,9:19:37
143,1430000,1000.0,11365.937560072012,1000.0,12036.044292488748,9:17:30
144,1440000,1000.0,11394.352444162347,1000.0,12138.805195317176,9:15:21
145,1450000,1000.0,11455.448849766788,1000.0,12002.364334138038,9:13:12
146,1460000,1000.0,11437.3313822191,1000.0,11029.357937805304,9:11:02
147,1470000,1000.0,11402.716973646635,1000.0,12029.158655105595,9:08:50
148,1480000,1000.0,11479.825643760598,1000.0,12117.568504706613,9:06:38
149,1490000,1000.0,11066.716915325786,1000.0,11982.749946723201,9:04:24
150,1500000,1000.0,11614.71404853729,1000.0,12230.010732039662,9:02:10
151,1510000,1000.0,11531.985075174609,1000.0,11918.292626495891,8:59:55
152,1520000,1000.0,11230.466667969804,1000.0,11594.502727375351,8:57:41
153,1530000,1000.0,11599.73433578929,1000.0,11691.81567552051,8:55:22
154,1540000,1000.0,11687.266691430774,1000.0,12145.220673646158,8:53:05
155,1550000,1000.0,11131.520781975221,1000.0,11757.259276869741,8:50:48
156,1560000,1000.0,11606.903882939685,1000.0,12190.074163787023,8:48:22
157,1570000,1000.0,11671.348794913376,1000.0,12054.933383537775,8:46:01
158,1580000,1000.0,11610.470436266967,1000.0,12174.544743479619,8:43:42
159,1590000,1000.0,11687.766762881642,1000.0,11946.861633387662,8:41:14
160,1600000,1000.0,11566.181921802538,1000.0,11767.300371089581,8:38:42
161,1610000,1000.0,11591.340131564442,1000.0,11972.938956889655,8:36:07
162,1620000,1000.0,11609.944485230899,1000.0,10691.367245019384,8:33:36
163,1630000,1000.0,11605.694606234212,1000.0,12158.885049006676,8:31:02
164,1640000,1000.0,11643.755241808323,1000.0,11899.42436445005,8:28:38
165,1650000,1000.0,11742.649120705959,1000.0,12356.264474739151,8:26:20
166,1660000,1000.0,10728.047223547666,1000.0,12120.398162469512,8:23:45
167,1670000,1000.0,9621.44211628301,1000.0,11888.373013908742,8:21:07
168,1680000,1000.0,11555.319438250572,1000.0,11795.4821529142,8:18:44
169,1690000,1000.0,11671.05172769506,1000.0,12205.145172293818,8:16:15
170,1700000,1000.0,11632.219430200528,1000.0,11930.753852727988,8:13:35
171,1710000,1000.0,11668.412183284885,1000.0,11279.261639594197,8:11:00
172,1720000,1000.0,11723.33412675934,1000.0,12061.15464269069,8:08:18
173,1730000,1000.0,11700.283057559831,1000.0,11639.864002641181,8:05:34
174,1740000,1000.0,10900.783649180004,1000.0,11987.963247778718,8:02:51
175,1750000,1000.0,10416.626431976225,1000.0,12366.840864434094,8:00:02
176,1760000,1000.0,11777.897914680038,1000.0,12239.298559699906,7:57:13
177,1770000,1000.0,11519.42221749741,1000.0,12434.378149015685,7:54:27
178,1780000,1000.0,11809.041078244432,1000.0,12446.888416089041,7:51:53
179,1790000,1000.0,11687.217539064051,1000.0,11374.096892520594,7:49:02
180,1800000,1000.0,11805.968363098496,1000.0,12122.307413275546,7:46:25
181,1810000,1000.0,11878.25488995184,1000.0,12061.662235930382,7:43:40
182,1820000,1000.0,11793.292052981013,1000.0,12106.47628899109,7:40:55
183,1830000,1000.0,11788.499472943477,1000.0,12257.045531312975,7:38:16
184,1840000,1000.0,11772.18506868566,1000.0,12176.926723999062,7:35:23
185,1850000,1000.0,11732.863961014744,1000.0,12321.08958699982,7:32:30
186,1860000,1000.0,11930.282068864715,1000.0,12354.055380874524,7:29:40
187,1870000,1000.0,11808.153689441555,1000.0,12513.240817428516,7:26:57
188,1880000,1000.0,11840.876564355638,1000.0,12385.979498194978,7:24:08
189,1890000,1000.0,11837.626719601714,1000.0,11966.838478393682,7:21:12
190,1900000,1000.0,11950.236009028802,1000.0,12324.235178352621,7:18:09
191,1910000,1000.0,11934.720823328196,1000.0,12301.51586497167,7:15:14
192,1920000,1000.0,11845.689350181308,1000.0,12138.394148744168,7:12:14
193,1930000,1000.0,11878.572595650938,1000.0,12234.913067205689,7:09:19
194,1940000,1000.0,11965.577591648802,1000.0,12285.896784072873,7:06:18
195,1950000,1000.0,11463.06919445961,1000.0,10567.704674059114,7:03:27
196,1960000,1000.0,11810.68212853292,1000.0,12173.004963538982,7:00:20
197,1970000,1000.0,11929.63652137692,1000.0,11156.38418494731,6:57:10
198,1980000,1000.0,11936.348433540474,1000.0,12463.021892520133,6:54:11
199,1990000,1000.0,11895.825322862494,1000.0,11629.485602388308,6:51:03
200,2000000,1000.0,11855.780827942754,1000.0,11960.613179330348,6:48:10
201,2010000,1000.0,10938.876772445667,1000.0,12389.642480089311,6:44:59
202,2020000,1000.0,11981.9718460073,1000.0,12485.741753206054,6:41:55
203,2030000,1000.0,12013.605015589083,1000.0,12458.069913363657,6:38:47
204,2040000,1000.0,11975.47280562877,1000.0,12511.97272467007,6:35:33
205,2050000,1000.0,11940.051337202109,1000.0,12426.064135815106,6:32:30
206,2060000,1000.0,12035.810690762224,1000.0,12047.673790559773,6:29:28
207,2070000,1000.0,11922.542203473287,1000.0,12149.296243061366,6:26:15
208,2080000,1000.0,11804.631625484193,1000.0,11883.402052727546,6:23:05
209,2090000,1000.0,11913.115265877046,1000.0,12092.307763825052,6:19:56
210,2100000,1000.0,11908.941522920559,1000.0,11736.774937690603,6:16:30
211,2110000,1000.0,11188.78202883808,1000.0,12160.075515062825,6:13:07
212,2120000,1000.0,11901.536572281893,1000.0,12509.559927792336,6:09:44
213,2130000,1000.0,12012.714311325482,1000.0,12493.274136010317,6:06:36
214,2140000,1000.0,12018.934021570956,1000.0,11638.943592113032,6:03:11
215,2150000,1000.0,11971.353709568431,1000.0,11882.276818776296,6:00:02
216,2160000,1000.0,11807.418125333199,1000.0,12412.910607680731,5:56:33
217,2170000,1000.0,11949.025776003185,1000.0,12727.68070720798,5:53:02
218,2180000,1000.0,12021.870757072156,1000.0,12632.451515057897,5:49:31
219,2190000,1000.0,12033.569726334068,1000.0,11084.42181529892,5:46:05
220,2200000,1000.0,11979.118742602896,1000.0,12560.917457021393,5:42:37
221,2210000,1000.0,11849.39419345141,1000.0,12501.12956093637,5:39:04
222,2220000,1000.0,12050.544780060478,1000.0,12424.261565498298,5:35:40
223,2230000,1000.0,11274.848500499496,1000.0,12621.218275640687,5:32:17
224,2240000,1000.0,12037.379672234367,1000.0,12825.03876044443,5:28:48
225,2250000,1000.0,12084.223957024582,1000.0,12583.16740195289,5:25:19
226,2260000,1000.0,11994.24461849617,1000.0,12675.784305885485,5:21:37
227,2270000,1000.0,11040.16026895658,1000.0,11949.964414748847,5:18:07
228,2280000,1000.0,12046.810425941108,1000.0,12646.618462628718,5:14:29
229,2290000,1000.0,12096.74017099683,1000.0,12599.765479679683,5:10:48
230,2300000,1000.0,12045.754952463969,1000.0,12702.50206486987,5:07:11
231,2310000,1000.0,12106.0134928098,1000.0,11719.459702991055,5:03:34
232,2320000,1000.0,11884.232957035614,1000.0,12581.57070252648,4:59:52
233,2330000,1000.0,12088.144196186897,1000.0,12511.920107651926,4:56:12
234,2340000,1000.0,11960.136307263583,1000.0,12344.42505482939,4:52:25
235,2350000,1000.0,12030.852821155484,1000.0,12572.860720852208,4:48:38
236,2360000,1000.0,12046.710325645563,1000.0,12379.638569111796,4:44:58
237,2370000,1000.0,12049.845066166657,1000.0,12101.085792108594,4:41:06
238,2380000,1000.0,12048.48594321759,1000.0,12536.580078692501,4:37:21
239,2390000,1000.0,12122.215001238501,1000.0,12779.417699210662,4:33:36
240,2400000,1000.0,12176.471291116366,1000.0,12594.775622609917,4:29:52
241,2410000,1000.0,11274.098356552084,1000.0,12578.709843929973,4:26:06
242,2420000,1000.0,12147.74196564911,1000.0,12307.71500234286,4:22:10
243,2430000,1000.0,12036.522047033239,1000.0,12606.887436588739,4:18:04
244,2440000,1000.0,11975.757585114072,1000.0,12570.143182386226,4:14:07
245,2450000,1000.0,12227.689821158987,1000.0,12652.88138400338,4:10:00
246,2460000,1000.0,11093.662972817943,1000.0,12650.411936916196,4:05:52
247,2470000,1000.0,12142.280978411649,1000.0,12638.548957943576,4:01:44
248,2480000,1000.0,12110.776257275476,1000.0,12719.533797824217,3:57:34
249,2490000,1000.0,12177.568778752346,1000.0,12469.652913573373,3:53:28
250,2500000,1000.0,11713.097592801949,1000.0,12591.82978626622,3:49:15
251,2510000,1000.0,11403.287025378968,1000.0,12408.073508824931,3:45:09
252,2520000,1000.0,12058.63016937517,1000.0,12513.125613929873,3:40:55
253,2530000,1000.0,12256.084399614505,1000.0,12654.151964811976,3:36:52
254,2540000,1000.0,11090.582798477455,1000.0,12332.27275427808,3:32:41
255,2550000,1000.0,12182.095559254702,1000.0,12674.254430710665,3:28:36
256,2560000,1000.0,11437.981522765613,1000.0,12605.826370183411,3:24:29
257,2570000,1000.0,12181.854941602156,1000.0,12508.145605992948,3:20:18
258,2580000,1000.0,12193.681533382982,1000.0,12332.127170868862,3:15:57
259,2590000,1000.0,11513.372186464196,1000.0,11997.616522630495,3:11:38
260,2600000,1000.0,12185.639655629006,1000.0,12656.814905979263,3:07:22
261,2610000,1000.0,12155.036172207348,1000.0,12761.954168833086,3:03:11
262,2620000,1000.0,12190.976808479289,1000.0,12747.919835441087,2:58:51
263,2630000,1000.0,12195.459321882716,1000.0,12538.908591766409,2:54:26
264,2640000,1000.0,12111.70953841308,1000.0,12102.298797542027,2:50:00
265,2650000,1000.0,11123.551757616526,1000.0,12125.667275699076,2:45:34
266,2660000,1000.0,12220.00320985567,1000.0,12553.677230731399,2:41:07
267,2670000,1000.0,12169.235634804376,1000.0,12515.234907866889,2:36:38
268,2680000,1000.0,12045.45105800156,1000.0,12535.946663881823,2:32:10
269,2690000,1000.0,12151.27616167917,1000.0,12693.847728137238,2:27:39
270,2700000,1000.0,12237.060237088412,1000.0,12787.358430221593,2:23:07
271,2710000,1000.0,12263.603013473858,1000.0,12633.471589516434,2:18:38
272,2720000,1000.0,12186.90676707971,1000.0,12817.40067123665,2:14:05
273,2730000,1000.0,12145.180939102334,1000.0,12683.686346040155,2:09:31
274,2740000,1000.0,12078.512956617804,1000.0,12819.071277249483,2:04:56
275,2750000,1000.0,12026.335177890762,1000.0,12708.917993535033,2:00:21
276,2760000,1000.0,12186.989125231452,1000.0,11404.57293164922,1:55:44
277,2770000,1000.0,12183.892080114736,1000.0,12646.555111059726,1:51:09
278,2780000,1000.0,12212.361173211682,1000.0,12325.353186636914,1:46:31
279,2790000,1000.0,12123.39998509265,1000.0,12807.036033307766,1:41:53
280,2800000,1000.0,12252.643218213065,1000.0,12616.97378961065,1:37:16
281,2810000,1000.0,12261.2932917506,1000.0,12675.079449900824,1:32:35
282,2820000,1000.0,11366.695018752966,1000.0,12738.794337657746,1:27:52
283,2830000,1000.0,12291.166655678277,1000.0,12699.20584488048,1:23:07
284,2840000,1000.0,12279.234440743166,1000.0,12609.54594179046,1:18:27
285,2850000,1000.0,12134.074005816632,1000.0,12749.777122919579,1:13:42
286,2860000,1000.0,12337.697891335974,1000.0,12349.323854763426,1:08:56
287,2870000,1000.0,12254.287953927584,1000.0,12754.943458573416,1:04:10
288,2880000,1000.0,12312.887807563746,1000.0,12468.35576430382,0:59:23
289,2890000,1000.0,12313.715352732932,1000.0,12745.03216243169,0:54:37
290,2900000,1000.0,12167.849974516157,1000.0,12556.473125152377,0:49:45
291,2910000,1000.0,11335.451088821883,1000.0,12570.840320203275,0:44:51
292,2920000,1000.0,12238.945138360057,1000.0,12687.526713083837,0:39:58
293,2930000,1000.0,11277.25931316581,1000.0,12235.211409178699,0:35:04
294,2940000,1000.0,12315.115719611438,1000.0,12754.9410195938,0:30:06
295,2950000,1000.0,12267.595186090108,1000.0,12793.745372078365,0:25:08
296,2960000,1000.0,12080.804600893034,1000.0,12537.574836306627,0:20:09
297,2970000,1000.0,12263.848316949348,1000.0,12608.290190399988,0:15:08
298,2980000,1000.0,12194.04612170275,1000.0,12717.008483298694,0:10:07
299,2990000,1000.0,12271.976861583298,1000.0,12817.863913077474,0:05:04
300,3000000,1000.0,12324.973345733719,1000.0,12859.201564547253,0:00:00
