epoch,train_ep_len,train_ep_ret,test_ep_len,test_ep_ret,time_rem
47,880.5,880.5,1000.0,1000.0,0:43:32
48,985.0,985.0,1000.0,1000.0,0:43:25
49,1000.0,1000.0,1000.0,1000.0,0:43:17
50,1000.0,1000.0,1000.0,1000.0,0:43:10
51,1000.0,1000.0,1000.0,1000.0,0:43:02
52,1000.0,1000.0,1000.0,1000.0,0:42:54
53,1000.0,1000.0,366.0,366.0,0:42:46
54,536.5,536.5,1000.0,1000.0,0:42:38
55,1000.0,1000.0,1000.0,1000.0,0:42:30
56,1000.0,1000.0,1000.0,1000.0,0:42:22
57,1000.0,1000.0,1000.0,1000.0,0:42:14
58,1000.0,1000.0,1000.0,1000.0,0:42:06
59,1000.0,1000.0,1000.0,1000.0,0:41:58
60,1000.0,1000.0,1000.0,1000.0,0:41:50
61,1000.0,1000.0,1000.0,1000.0,0:41:43
62,1000.0,1000.0,1000.0,1000.0,0:41:35
63,1000.0,1000.0,1000.0,1000.0,0:41:27
64,1000.0,1000.0,1000.0,1000.0,0:41:19
65,1000.0,1000.0,1000.0,1000.0,0:41:11
66,1000.0,1000.0,1000.0,1000.0,0:41:04
67,1000.0,1000.0,1000.0,1000.0,0:40:57
68,1000.0,1000.0,1000.0,1000.0,0:40:49
69,1000.0,1000.0,1000.0,1000.0,0:40:42
70,1000.0,1000.0,1000.0,1000.0,0:40:35
71,1000.0,1000.0,1000.0,1000.0,0:40:28
72,1000.0,1000.0,1000.0,1000.0,0:40:20
73,1000.0,1000.0,1000.0,1000.0,0:40:13
74,1000.0,1000.0,1000.0,1000.0,0:40:05
75,1000.0,1000.0,1000.0,1000.0,0:39:58
76,1000.0,1000.0,1000.0,1000.0,0:39:51
77,1000.0,1000.0,1000.0,1000.0,0:39:43
78,1000.0,1000.0,1000.0,1000.0,0:39:35
79,1000.0,1000.0,1000.0,1000.0,0:39:27
80,1000.0,1000.0,1000.0,1000.0,0:39:19
81,1000.0,1000.0,1000.0,1000.0,0:39:11
82,1000.0,1000.0,1000.0,1000.0,0:39:04
83,1000.0,1000.0,1000.0,1000.0,0:38:56
84,1000.0,1000.0,1000.0,1000.0,0:38:48
85,1000.0,1000.0,268.0,268.0,0:38:39
86,1000.0,1000.0,1000.0,1000.0,0:38:31
87,1000.0,1000.0,1000.0,1000.0,0:38:23
88,516.5,516.5,1000.0,1000.0,0:38:15
89,1000.0,1000.0,1000.0,1000.0,0:38:06
90,1000.0,1000.0,1000.0,1000.0,0:37:58
91,1000.0,1000.0,1000.0,1000.0,0:37:50
92,641.0,641.0,1000.0,1000.0,0:37:42
93,744.0,744.0,1000.0,1000.0,0:37:33
94,1000.0,1000.0,1000.0,1000.0,0:37:25
95,1000.0,1000.0,1000.0,1000.0,0:37:16
96,668.0,668.0,1000.0,1000.0,0:37:08
97,1000.0,1000.0,424.0,424.0,0:36:59
98,683.0,683.0,1000.0,1000.0,0:36:50
99,1000.0,1000.0,1000.0,1000.0,0:36:42
100,1000.0,1000.0,1000.0,1000.0,0:36:33
101,1000.0,1000.0,1000.0,1000.0,0:36:24
102,1000.0,1000.0,1000.0,1000.0,0:36:15
103,1000.0,1000.0,1000.0,1000.0,0:36:07
104,1000.0,1000.0,1000.0,1000.0,0:35:58
105,1000.0,1000.0,1000.0,1000.0,0:35:49
106,1000.0,1000.0,1000.0,1000.0,0:35:40
107,1000.0,1000.0,1000.0,1000.0,0:35:31
108,1000.0,1000.0,1000.0,1000.0,0:35:22
109,1000.0,1000.0,1000.0,1000.0,0:35:13
110,1000.0,1000.0,1000.0,1000.0,0:35:04
111,1000.0,1000.0,1000.0,1000.0,0:34:55
112,1000.0,1000.0,1000.0,1000.0,0:34:46
113,1000.0,1000.0,1000.0,1000.0,0:34:37
114,1000.0,1000.0,1000.0,1000.0,0:34:27
115,1000.0,1000.0,1000.0,1000.0,0:34:18
116,1000.0,1000.0,1000.0,1000.0,0:34:09
117,1000.0,1000.0,1000.0,1000.0,0:34:00
118,1000.0,1000.0,1000.0,1000.0,0:33:51
119,696.5,696.5,1000.0,1000.0,0:33:42
120,430.0,430.0,1000.0,1000.0,0:33:32
121,1000.0,1000.0,1000.0,1000.0,0:33:23
122,1000.0,1000.0,1000.0,1000.0,0:33:14
123,1000.0,1000.0,1000.0,1000.0,0:33:04
124,1000.0,1000.0,1000.0,1000.0,0:32:55
125,1000.0,1000.0,1000.0,1000.0,0:32:46
126,1000.0,1000.0,1000.0,1000.0,0:32:36
127,1000.0,1000.0,419.0,419.0,0:32:27
128,648.5,648.5,1000.0,1000.0,0:32:17
129,1000.0,1000.0,1000.0,1000.0,0:32:08
130,1000.0,1000.0,1000.0,1000.0,0:31:58
131,1000.0,1000.0,1000.0,1000.0,0:31:49
132,1000.0,1000.0,1000.0,1000.0,0:31:39
133,1000.0,1000.0,1000.0,1000.0,0:31:30
134,1000.0,1000.0,1000.0,1000.0,0:31:20
135,1000.0,1000.0,1000.0,1000.0,0:31:10
136,1000.0,1000.0,1000.0,1000.0,0:31:01
137,1000.0,1000.0,1000.0,1000.0,0:30:51
138,1000.0,1000.0,1000.0,1000.0,0:30:41
139,1000.0,1000.0,1000.0,1000.0,0:30:32
140,1000.0,1000.0,1000.0,1000.0,0:30:22
141,1000.0,1000.0,1000.0,1000.0,0:30:12
142,706.5,706.5,1000.0,1000.0,0:30:02
143,1000.0,1000.0,1000.0,1000.0,0:29:52
144,1000.0,1000.0,1000.0,1000.0,0:29:43
145,1000.0,1000.0,1000.0,1000.0,0:29:33
146,1000.0,1000.0,1000.0,1000.0,0:29:23
147,1000.0,1000.0,1000.0,1000.0,0:29:13
148,1000.0,1000.0,379.0,379.0,0:29:03
149,340.0,340.0,1000.0,1000.0,0:28:53
150,1000.0,1000.0,1000.0,1000.0,0:28:43
151,1000.0,1000.0,1000.0,1000.0,0:28:33
152,1000.0,1000.0,1000.0,1000.0,0:28:22
153,1000.0,1000.0,1000.0,1000.0,0:28:12
154,1000.0,1000.0,1000.0,1000.0,0:28:02
155,1000.0,1000.0,1000.0,1000.0,0:27:52
156,1000.0,1000.0,1000.0,1000.0,0:27:42
157,1000.0,1000.0,1000.0,1000.0,0:27:32
158,1000.0,1000.0,262.0,262.0,0:27:21
159,629.5,629.5,1000.0,1000.0,0:27:11
160,1000.0,1000.0,1000.0,1000.0,0:27:01
161,1000.0,1000.0,1000.0,1000.0,0:26:51
162,1000.0,1000.0,1000.0,1000.0,0:26:40
163,1000.0,1000.0,1000.0,1000.0,0:26:30
164,1000.0,1000.0,1000.0,1000.0,0:26:20
165,1000.0,1000.0,1000.0,1000.0,0:26:09
166,1000.0,1000.0,1000.0,1000.0,0:25:59
167,1000.0,1000.0,1000.0,1000.0,0:25:51
168,1000.0,1000.0,1000.0,1000.0,0:25:40
169,1000.0,1000.0,1000.0,1000.0,0:25:30
170,1000.0,1000.0,1000.0,1000.0,0:25:19
171,1000.0,1000.0,1000.0,1000.0,0:25:09
172,1000.0,1000.0,1000.0,1000.0,0:24:58
173,741.0,741.0,1000.0,1000.0,0:24:48
174,1000.0,1000.0,1000.0,1000.0,0:24:37
175,1000.0,1000.0,1000.0,1000.0,0:24:26
176,1000.0,1000.0,1000.0,1000.0,0:24:16
177,1000.0,1000.0,1000.0,1000.0,0:24:05
178,1000.0,1000.0,1000.0,1000.0,0:23:54
179,1000.0,1000.0,1000.0,1000.0,0:23:44
180,1000.0,1000.0,1000.0,1000.0,0:23:33
181,1000.0,1000.0,73.0,73.0,0:23:22
182,1000.0,1000.0,1000.0,1000.0,0:23:11
183,1000.0,1000.0,1000.0,1000.0,0:23:01
184,1000.0,1000.0,1000.0,1000.0,0:22:50
185,1000.0,1000.0,1000.0,1000.0,0:22:39
186,1000.0,1000.0,346.0,346.0,0:22:28
187,1000.0,1000.0,713.0,713.0,0:22:17
188,713.5,713.5,619.0,619.0,0:22:06
189,470.0,470.0,1000.0,1000.0,0:21:55
190,1000.0,1000.0,1000.0,1000.0,0:21:44
191,1000.0,1000.0,1000.0,1000.0,0:21:34
192,1000.0,1000.0,1000.0,1000.0,0:21:23
193,504.0,504.0,1000.0,1000.0,0:21:12
194,1000.0,1000.0,1000.0,1000.0,0:21:01
195,1000.0,1000.0,1000.0,1000.0,0:20:50
196,1000.0,1000.0,1000.0,1000.0,0:20:39
197,1000.0,1000.0,1000.0,1000.0,0:20:28
198,1000.0,1000.0,1000.0,1000.0,0:20:17
199,1000.0,1000.0,1000.0,1000.0,0:20:06
200,1000.0,1000.0,1000.0,1000.0,0:19:55
201,1000.0,1000.0,1000.0,1000.0,0:19:43
202,1000.0,1000.0,1000.0,1000.0,0:19:32
203,1000.0,1000.0,1000.0,1000.0,0:19:21
204,1000.0,1000.0,1000.0,1000.0,0:19:10
205,1000.0,1000.0,1000.0,1000.0,0:18:59
206,1000.0,1000.0,1000.0,1000.0,0:18:48
207,1000.0,1000.0,1000.0,1000.0,0:18:36
208,230.0,230.0,1000.0,1000.0,0:18:25
209,628.0,628.0,1000.0,1000.0,0:18:14
210,559.0,559.0,1000.0,1000.0,0:18:02
211,1000.0,1000.0,1000.0,1000.0,0:17:51
212,1000.0,1000.0,1000.0,1000.0,0:17:40
213,1000.0,1000.0,1000.0,1000.0,0:17:29
214,1000.0,1000.0,1000.0,1000.0,0:17:17
215,1000.0,1000.0,1000.0,1000.0,0:17:06
216,1000.0,1000.0,1000.0,1000.0,0:16:55
217,1000.0,1000.0,1000.0,1000.0,0:16:43
218,1000.0,1000.0,1000.0,1000.0,0:16:32
219,1000.0,1000.0,1000.0,1000.0,0:16:20
220,1000.0,1000.0,1000.0,1000.0,0:16:09
221,1000.0,1000.0,1000.0,1000.0,0:15:58
222,1000.0,1000.0,1000.0,1000.0,0:15:46
223,1000.0,1000.0,1000.0,1000.0,0:15:35
224,1000.0,1000.0,1000.0,1000.0,0:15:23
225,1000.0,1000.0,1000.0,1000.0,0:15:12
226,1000.0,1000.0,1000.0,1000.0,0:15:00
227,1000.0,1000.0,1000.0,1000.0,0:14:49
228,469.0,469.0,1000.0,1000.0,0:14:37
229,1000.0,1000.0,176.0,176.0,0:14:25
230,1000.0,1000.0,1000.0,1000.0,0:14:14
231,1000.0,1000.0,1000.0,1000.0,0:14:02
232,1000.0,1000.0,1000.0,1000.0,0:13:51
233,1000.0,1000.0,1000.0,1000.0,0:13:39
234,1000.0,1000.0,1000.0,1000.0,0:13:27
235,1000.0,1000.0,1000.0,1000.0,0:13:16
236,1000.0,1000.0,1000.0,1000.0,0:13:04
237,662.0,662.0,1000.0,1000.0,0:12:52
238,1000.0,1000.0,1000.0,1000.0,0:12:41
239,1000.0,1000.0,1000.0,1000.0,0:12:29
240,1000.0,1000.0,1000.0,1000.0,0:12:17
241,1000.0,1000.0,1000.0,1000.0,0:12:05
242,1000.0,1000.0,1000.0,1000.0,0:11:53
243,1000.0,1000.0,1000.0,1000.0,0:11:42
244,1000.0,1000.0,1000.0,1000.0,0:11:30
245,1000.0,1000.0,1000.0,1000.0,0:11:18
246,1000.0,1000.0,1000.0,1000.0,0:11:06
247,1000.0,1000.0,1000.0,1000.0,0:10:54
248,1000.0,1000.0,1000.0,1000.0,0:10:42
249,1000.0,1000.0,1000.0,1000.0,0:10:30
250,1000.0,1000.0,1000.0,1000.0,0:10:18
251,1000.0,1000.0,1000.0,1000.0,0:10:06
252,1000.0,1000.0,1000.0,1000.0,0:09:54
253,1000.0,1000.0,1000.0,1000.0,0:09:42
254,1000.0,1000.0,1000.0,1000.0,0:09:30
255,1000.0,1000.0,1000.0,1000.0,0:09:18
256,1000.0,1000.0,1000.0,1000.0,0:09:06
257,1000.0,1000.0,1000.0,1000.0,0:08:54
258,1000.0,1000.0,1000.0,1000.0,0:08:42
259,1000.0,1000.0,1000.0,1000.0,0:08:30
260,1000.0,1000.0,1000.0,1000.0,0:08:18
261,1000.0,1000.0,1000.0,1000.0,0:08:06
262,801.0,801.0,260.0,260.0,0:07:54
263,505.5,505.5,1000.0,1000.0,0:07:42
264,1000.0,1000.0,1000.0,1000.0,0:07:29
265,1000.0,1000.0,1000.0,1000.0,0:07:17
266,1000.0,1000.0,1000.0,1000.0,0:07:05
267,1000.0,1000.0,1000.0,1000.0,0:06:53
268,1000.0,1000.0,1000.0,1000.0,0:06:41
269,1000.0,1000.0,1000.0,1000.0,0:06:28
270,1000.0,1000.0,1000.0,1000.0,0:06:16
271,1000.0,1000.0,1000.0,1000.0,0:06:04
272,1000.0,1000.0,1000.0,1000.0,0:05:51
273,1000.0,1000.0,1000.0,1000.0,0:05:39
274,1000.0,1000.0,1000.0,1000.0,0:05:27
275,438.6666666666667,438.6666666666667,1000.0,1000.0,0:05:14
276,1000.0,1000.0,1000.0,1000.0,0:05:02
277,1000.0,1000.0,1000.0,1000.0,0:04:50
278,1000.0,1000.0,1000.0,1000.0,0:04:37
279,1000.0,1000.0,1000.0,1000.0,0:04:25
280,1000.0,1000.0,1000.0,1000.0,0:04:12
281,1000.0,1000.0,1000.0,1000.0,0:04:00
282,1000.0,1000.0,1000.0,1000.0,0:03:47
283,1000.0,1000.0,391.0,391.0,0:03:35
284,200.0,200.0,1000.0,1000.0,0:03:22
285,1000.0,1000.0,1000.0,1000.0,0:03:10
286,1000.0,1000.0,1000.0,1000.0,0:02:57
287,1000.0,1000.0,1000.0,1000.0,0:02:45
288,1000.0,1000.0,1000.0,1000.0,0:02:32
289,1000.0,1000.0,1000.0,1000.0,0:02:19
290,1000.0,1000.0,1000.0,1000.0,0:02:07
291,1000.0,1000.0,1000.0,1000.0,0:01:54
292,1000.0,1000.0,1000.0,1000.0,0:01:41
293,1000.0,1000.0,1000.0,1000.0,0:01:29
294,856.0,856.0,1000.0,1000.0,0:01:16
295,210.5,210.5,1000.0,1000.0,0:01:03
296,1000.0,1000.0,1000.0,1000.0,0:00:51
297,1000.0,1000.0,1000.0,1000.0,0:00:38
298,1000.0,1000.0,1000.0,1000.0,0:00:25
299,1000.0,1000.0,329.0,329.0,0:00:12
300,789.0,789.0,1000.0,1000.0,0:00:00
